Date of Visit,Transect Number,"Point Count/Quadrat # (0, 10, 20 m)",Location Name,Fire Name,Year of Fire,Bin Category,Tree Abundance,Tree Diversity,# of Burnt Trees/Shrubs,Shrub Abundance,Shrub Diversity,Herb/Flower Abundance,Herb/Flower Diversity,Total Diversity,Total Healthy,Total Abundance,Quadrat Cell,Dominant Functional Species,Dominant Functional Type,Weather,Temperature (°F),Temperature (°C),Air Quality Index,Humidity (%),Soil,Elevation (m),Coords.,Dir. of Transect (RNG),Slope Dir.,Bird Point-Count Transect,Time Start,Time End,Observed Species,Total Individuals,Total Species
2025-04-29,1,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3,6,6,9,Mustard,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,1,Great Brome,GR,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,2,Mustard,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,3,Mustard,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,4,Bur Clover,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,5,Yerba mansa,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,6,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,7,Redstem Stork's Bill,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,8,Bur Clover,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1,3,3,9,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,1,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,2,Hubby's phacelia,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,3,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,4,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,5,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,6,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,7,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,8,Great Brome,GR,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,1,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,20.0,3.0,0.0,0.0,3,20,20,9,Coulter's Horseweed,HF,sunny,61.0,16.11,32,64.0,dry,216.408,34°5′59″ N 118°43′57″ W,206,S,1,09:03:00,09:13:00,"TUVU (2), HOFI (5), SOSP (3), YEWA, CAQU (2), AMCR, ANHU, CORA (2), BUSH (3), WREN, MODO, ACWO (3), WTSW (5), SPTO, BEWR",30,15
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,1,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,2,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,3,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,4,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,5,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,6,California sweetcicely,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,7,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,8,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2,4,4,9,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,Smooth Cat's Ear,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,Bur Clover,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,Smooth Cat's Ear,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,Bur Clover,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,Smooth Cat's Ear,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,Bur Clover,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,Smooth Cat's Ear,HF,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,California Mugwort,SH,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,California Mugwort,SH,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,Great Brome,GR,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,California Mugwort,SH,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,2,20,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,California Mugwort,SH,sunny,60.0,15.56,32,77.0,dry,216.408,34°5′59″ N 118°43′56″ W,69,Flat,2,09:16:00,09:26:00,"YEWA, SPTO (2), AMCR, HOFI, BHGR, CATO, MALL (2), CAGO (2), Cormorant sp.",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,1,,,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,2,Maltese Star Thistle,HF,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,3,Maltese Star Thistle,HF,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,4,,,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,5,Lupine,HF,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,6,,,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,7,,,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,8,,,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,0,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,29.0,,0.0,,0,29,29,9,,,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,16.0,,0.0,,0,16,16,1,Deerweed,SH,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,16.0,,0.0,,0,16,16,2,Deerweed,SH,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,16.0,,0.0,,0,16,16,3,Deerweed,SH,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
2025-04-29,3,10,Crags Road (Malibu Creek SP),Woolsey Fire,2018.0,2025-05-10 00:00:00,0.0,0.0,0.0,16.0,,0.0,,0,16,16,4,Deerweed,SH,sunny,61.0,16.11,27,78.0,dry,219.456,34°5′60″ N 118°43′56″ W,87,S,3,09:35:00,09:45:00,"LEGO, SPTO (2), Passerine sp., HOFI, WREN, CATH, CAGO (2), BGGN, HOWR",11,9
